date,price,total_value,position,in_position,peak,dd
2024-05-29 00:00:00+00:00,67578.09375,61334.35562598965,0.5496819206200446,True,64360.577907283245,-4.70198121224629
2024-05-30 00:00:00+00:00,68364.9921875,61766.89947044756,0.5496819206200446,True,64360.577907283245,-4.029917880122349
2024-05-31 00:00:00+00:00,67491.4140625,61286.7093688859,0.5496819206200446,True,64360.577907283245,-4.776011400683047
2024-06-01 00:00:00+00:00,67706.9375,61405.17870594953,0.5496819206200446,True,64360.577907283245,-4.591940124576274
2024-06-02 00:00:00+00:00,67751.6015625,61429.72973360723,0.5496819206200446,True,64360.577907283245,-4.5537940599261635
2024-06-03 00:00:00+00:00,68804.78125,62008.64356699025,0.5496819206200446,True,64360.577907283245,-3.6543089213418063
2024-06-04 00:00:00+00:00,70567.765625,62977.72420426337,0.5496819206200446,True,64360.577907283245,-2.148603614175104
2024-06-05 00:00:00+00:00,71082.8203125,63260.84045411273,0.5496819206200446,True,64360.577907283245,-1.708712831564031
2024-06-06 00:00:00+00:00,70757.1640625,63081.83310115081,0.5496819206200446,True,64360.577907283245,-1.9868448166742227
2024-06-07 00:00:00+00:00,69342.5859375,62304.26508053371,0.5496819206200446,True,64360.577907283245,-3.1949881334375574
2024-06-08 00:00:00+00:00,69305.7734375,62284.029914830884,0.5496819206200446,True,64360.577907283245,-3.2264284442004243
2024-06-09 00:00:00+00:00,69647.9921875,62472.141374603074,0.5496819206200446,True,64360.577907283245,-2.934150988203711
2024-06-10 00:00:00+00:00,69512.28125,62397.54352582893,0.5496819206200446,True,64360.577907283245,-3.0500571083780974
2024-06-11 00:00:00+00:00,67332.03125,61199.09951839708,0.5496819206200446,True,64360.577907283245,-4.912134868398068
2024-06-12 00:00:00+00:00,68241.1875,61698.84627204079,0.5496819206200446,True,64360.577907283245,-4.135655274999082
2024-06-13 00:00:00+00:00,66756.3984375,60882.68456845016,0.5496819206200446,True,64360.577907283245,-5.403763378015776
2024-06-14 00:00:00+00:00,66011.09375,60473.004056378035,0.5496819206200446,True,64360.577907283245,-6.040302895517164
2024-06-15 00:00:00+00:00,66191.0,60571.895269409586,0.5496819206200446,True,64360.577907283245,-5.886651054208324
2024-06-16 00:00:00+00:00,66639.046875,60818.1785361874,0.5496819206200446,True,64360.577907283245,-5.503989377160296
2024-06-17 00:00:00+00:00,66490.296875,60736.41335049517,0.5496819206200446,True,64360.577907283245,-5.631031719461853
2024-06-18 00:00:00+00:00,65140.74609375,59994.58968508338,0.5496819206200446,True,64360.577907283245,-6.783637382015792
2024-06-19 00:00:00+00:00,64960.296875,59895.4000119465,0.5496819206200446,True,64360.577907283245,-6.937752954563593
2024-06-20 00:00:00+00:00,64828.65625,59823.03954036487,0.5496819206200446,True,64360.577907283245,-7.050182758543705
2024-06-21 00:00:00+00:00,64096.19921875,59420.42115265572,0.5496819206200446,True,64360.577907283245,-7.67574952752014
2024-06-22 00:00:00+00:00,64252.578125,59506.37981018768,0.5496819206200446,True,64360.577907283245,-7.5421915945012765
2024-06-23 00:00:00+00:00,63180.796875,58917.24103420313,0.5496819206200446,True,64360.577907283245,-8.457563698265256
2024-06-24 00:00:00+00:00,60277.4140625,57321.3039935329,0.5496819206200446,True,64360.577907283245,-10.937244727496081
2024-06-25 00:00:00+00:00,61804.640625,58160.79282362985,0.5496819206200446,True,64360.577907283245,-9.632892191528645
2024-06-26 00:00:00+00:00,60811.27734375,57614.75898731892,0.5496819206200446,True,64360.577907283245,-10.481290161319304
2024-06-27 00:00:00+00:00,61604.80078125,58050.94447450094,0.5496819206200446,True,64360.577907283245,-9.80356864084076
2024-06-28 00:00:00+00:00,60320.13671875,57344.78786527439,0.5496819206200446,True,64360.577907283245,-10.900756752239987
2024-06-29 00:00:00+00:00,60887.37890625,57656.5906403561,0.5496819206200446,True,64360.577907283245,-10.416294391552531
2024-06-30 00:00:00+00:00,62678.29296875,58641.02372189655,0.5496819206200446,True,64360.577907283245,-8.886735283244642
2024-07-01 00:00:00+00:00,62851.98046875,58736.49660048424,0.5496819206200446,True,64360.577907283245,-8.738394665910176
2024-07-02 00:00:00+00:00,62029.015625,58284.12770456897,0.5496819206200446,True,64360.577907283245,-9.441261095367889
2024-07-03 00:00:00+00:00,60173.921875,57264.41620913873,0.5496819206200446,True,64360.577907283245,-11.025633903361031
2024-07-04 00:00:00+00:00,56977.703125,55507.51254791694,0.5496819206200446,True,64360.577907283245,-13.75541619921419
2024-07-05 00:00:00+00:00,56662.375,55334.182378541416,0.5496819206200446,True,64360.577907283245,-14.0247272821961
2024-07-06 00:00:00+00:00,58303.5390625,56236.30059246901,0.5496819206200446,True,64360.577907283245,-12.623064582356506
2024-07-07 00:00:00+00:00,55849.109375,54887.14496781715,0.5496819206200446,True,64360.577907283245,-14.719309937075709
2024-07-08 00:00:00+00:00,56705.09765625,55357.666250282906,0.5496819206200446,True,64360.577907283245,-13.988239306940004
2024-07-09 00:00:00+00:00,58009.2265625,56074.52233220652,0.5496819206200446,True,64360.577907283245,-12.87442693105316
2024-07-10 00:00:00+00:00,57742.49609375,55927.905415856134,0.5496819206200446,True,64360.577907283245,-13.102232400049415
2024-07-11 00:00:00+00:00,57344.9140625,55709.36176131462,0.5496819206200446,True,64360.577907283245,-13.44179376144108
