date,price,z_score,total_value,position,cash,borrowed,peak,dd
2020-06-08,9771.4892578125,3.135863784056765,20433.570607359394,2.5123393156400393,1884.273972602743,6000.0,21437.107974666884,-4.681309477441694
2020-06-09,9795.7001953125,3.130873519473556,20493.081629016,2.5123393156400393,1882.9589041095924,6000.0,21437.107974666884,-4.403701967478443
2020-06-10,9870.0947265625,3.200972782608485,20678.67086625083,2.5123393156400393,1881.6438356164417,6000.0,21437.107974666884,-3.537963746380009
2020-06-11,9321.78125,2.7289019468406903,19299.80629329444,2.5123393156400393,1880.328767123291,6000.0,21437.107974666884,-9.970102701811179
2020-06-12,9480.84375,2.8641046957029683,19698.110197195285,2.5123393156400393,1879.0136986301404,6000.0,21437.107974666884,-8.112091330260801
2020-06-13,9475.27734375,2.8646463887901517,19682.810427433436,2.5123393156400393,1877.6986301369898,6000.0,21437.107974666884,-8.183461823799055
2020-06-14,9386.7880859375,2.768216387373182,19459.18031752613,2.5123393156400393,1876.3835616438391,6000.0,21437.107974666884,-9.22665342488433
2020-06-15,9450.7021484375,2.838666389597293,19618.439061074005,2.5123393156400393,1875.0684931506885,6000.0,21437.107974666884,-8.483741910252425
2020-06-16,9538.0244140625,2.890503251596508,19836.507153641305,2.5123393156400393,1873.7534246575378,6000.0,21437.107974666884,-7.4664960540249865
2020-06-17,9480.2548828125,2.8299794166628325,19690.055420542685,2.5123393156400393,1872.4383561643872,6000.0,21437.107974666884,-8.149665319541995
2020-06-18,9411.8408203125,2.770622517982325,19516.861013088128,2.5123393156400393,1871.1232876712365,6000.0,21437.107974666884,-8.957584035346517
2020-06-19,9288.0185546875,2.6898601769505857,19204.462398513664,2.5123393156400393,1869.808219178086,6000.0,21437.107974666884,-10.414863697060394
2020-06-20,9332.3408203125,2.742451013218158,19314.499900508443,2.5123393156400393,1868.4931506849352,6000.0,21437.107974666884,-9.901559840379658
2020-06-21,9303.6298828125,2.68586823405258,19241.05321494516,2.5123393156400393,1867.1780821917846,6000.0,21437.107974666884,-10.24417455151549
2020-06-22,9648.7177734375,2.9842047246412977,20106.716021420485,2.5123393156400393,1865.863013698634,6000.0,21437.107974666884,-6.206023474894925
2020-06-23,9629.658203125,2.920394718770839,20057.516845092036,2.5123393156400393,1864.5479452054833,6000.0,21437.107974666884,-6.435528202802207
2020-06-24,9313.6103515625,2.67617476450382,19262.18233349485,2.5123393156400393,1863.2328767123327,6000.0,21437.107974666884,-10.145611263152817
2020-06-25,9264.8134765625,2.6406877742346624,19138.272957458827,2.5123393156400393,1861.917808219182,6000.0,21437.107974666884,-10.72362475351006
2020-06-26,9162.91796875,2.562999365054698,18880.961798601224,2.5123393156400393,1860.6027397260314,6000.0,21437.107974666884,-11.923931992535392
2020-06-27,9045.390625,2.445476017273136,18584.378163742207,2.5123393156400393,1859.2876712328807,6000.0,21437.107974666884,-13.307437805024191
2020-06-28,9143.58203125,2.5292563885793578,18829.753225628916,2.5123393156400393,1857.97260273973,6000.0,21437.107974666884,-12.162810170659153
2020-06-29,9190.8544921875,2.589172672175158,18947.202619296106,2.5123393156400393,1856.6575342465794,6000.0,21437.107974666884,-11.614931259912495
2020-06-30,9137.9931640625,2.558605619891998,18813.08195787757,2.5123393156400393,1855.3424657534288,6000.0,21437.107974666884,-12.240578439452905
2020-07-01,9228.3251953125,2.6361690694443705,19038.711602955416,2.5123393156400393,1854.0273972602781,6000.0,21437.107974666884,-11.188059390034102
2020-07-02,9123.41015625,2.527352907342554,18773.814357023635,2.5123393156400393,1852.7123287671275,6000.0,21437.107974666884,-12.423754271287772
2020-07-03,9087.3037109375,2.512690106664828,18681.787646423887,2.5123393156400393,1851.3972602739768,6000.0,21437.107974666884,-12.853041238114175
2020-07-04,9132.48828125,2.568941293352829,18793.99155038713,2.5123393156400393,1850.0821917808262,6000.0,21437.107974666884,-12.329631531469792
2020-07-05,9073.9423828125,2.535849531907929,18645.58931947998,2.5123393156400393,1848.7671232876755,6000.0,21437.107974666884,-13.02189949542521
2020-07-06,9375.474609375,2.7390803991710424,19401.825518712278,2.5123393156400393,1847.4520547945249,6000.0,21437.107974666884,-9.494202568554412
2020-07-07,9252.27734375,2.674304705589594,19090.997116210092,2.5123393156400393,1846.1369863013742,6000.0,21437.107974666884,-10.94415749190277
2020-07-08,9428.3330078125,2.813395986250134,19531.99361428227,2.5123393156400393,1844.8219178082236,6000.0,21437.107974666884,-8.886993351136573
