date,price,total_value,position,position_levels,peak,dd
2015-03-26 00:00:00+00:00,248.53199768066406,7661.2468318350275,33.28450086799557,4,11834.587866187529,-35.26393214144878
2015-03-27 00:00:00+00:00,247.0290069580078,7611.220535822185,33.28450086799557,4,11834.587866187529,-35.686644757878554
2015-03-28 00:00:00+00:00,252.79800415039062,7803.238727879516,33.28450086799557,4,11834.587866187529,-34.0641278250672
2015-03-29 00:00:00+00:00,242.71299743652344,7467.564313158062,33.28450086799557,4,11834.587866187529,-36.900512315316384
2015-03-30 00:00:00+00:00,247.5260009765625,7627.762733664158,33.28450086799557,4,11834.587866187529,-35.54686635554623
2015-03-31 00:00:00+00:00,244.2239990234375,7517.857246789246,33.28450086799557,4,11834.587866187529,-36.47554666209852
2015-04-01 00:00:00+00:00,247.27200317382812,7619.308543578576,33.28450086799557,4,11834.587866187529,-35.61830264197354
2015-04-02 00:00:00+00:00,253.0050048828125,7810.128643937487,33.28450086799557,4,11834.587866187529,-34.005909354463284
2015-04-03 00:00:00+00:00,254.32200622558594,7853.964376274182,33.28450086799557,4,11834.587866187529,-33.6355058150047
2015-04-04 00:00:00+00:00,253.69700622558594,7833.161563231684,33.28450086799557,4,11834.587866187529,-33.811285599461186
2015-04-05 00:00:00+00:00,260.5979919433594,8062.85742834494,33.28450086799557,4,11834.587866187529,-31.870399548249235
2015-04-06 00:00:00+00:00,255.49200439453125,7892.907181343995,33.28450086799557,4,11834.587866187529,-33.306446573482006
2015-04-07 00:00:00+00:00,253.17999267578125,7815.953025284445,33.28450086799557,4,11834.587866187529,-33.956694448014375
2015-04-08 00:00:00+00:00,245.02200317382812,7544.418416625587,33.28450086799557,4,11834.587866187529,-36.25110986601686
2015-04-09 00:00:00+00:00,243.67599487304688,7499.617202169904,33.28450086799557,4,11834.587866187529,-36.6296715443976
2015-04-10 00:00:00+00:00,236.07200622558594,7246.522235433262,33.28450086799557,4,11834.587866187529,-38.76827552113394
2015-04-11 00:00:00+00:00,236.552001953125,7262.49865364317,33.28450086799557,4,11834.587866187529,-38.63327784829098
2015-04-12 00:00:00+00:00,236.1529998779297,7249.218068725,33.28450086799557,4,11834.587866187529,-38.745496246331804
2015-04-13 00:00:00+00:00,224.58700561523438,6864.249722649085,33.28450086799557,4,11834.587866187529,-41.99840501196617
2015-04-14 00:00:00+00:00,219.15899658203125,6683.581151271948,33.28450086799557,4,11834.587866187529,-43.52501982458101
2015-04-15 00:00:00+00:00,223.83299255371094,6839.152774248329,33.28450086799557,4,11834.587866187529,-42.21046941745731
2015-04-16 00:00:00+00:00,228.572998046875,6996.9214911998515,33.28450086799557,4,11834.587866187529,-40.87735398719985
2015-04-17 00:00:00+00:00,222.8820037841797,6807.499587723412,33.28450086799557,4,11834.587866187529,-42.47793277894328
2015-04-18 00:00:00+00:00,223.3560028076172,6823.276408630447,33.28450086799557,4,11834.587866187529,-42.3446216650674
2015-04-19 00:00:00+00:00,222.60000610351562,6798.113435676576,33.28450086799557,4,11834.587866187529,-42.557243965382256
2015-04-20 00:00:00+00:00,224.62600708007812,6865.547866939531,33.28450086799557,4,11834.587866187529,-41.98743594143221
2015-04-21 00:00:00+00:00,235.2689971923828,7219.794480570605,33.28450086799557,4,11834.587866187529,-38.994119928770814
2015-04-22 00:00:00+00:00,234.17599487304688,7183.414443923946,33.28450086799557,4,11834.587866187529,-39.301524268136106
2015-04-23 00:00:00+00:00,236.46200561523438,7259.503170456534,33.28450086799557,4,11834.587866187529,-38.65858910729303
2015-04-24 00:00:00+00:00,231.26800537109375,7086.623464822065,33.28450086799557,4,11834.587866187529,-40.11938949670415
2015-04-25 00:00:00+00:00,226.38999938964844,6924.261470498561,33.28450086799557,4,11834.587866187529,-41.49131724069756
2015-04-26 00:00:00+00:00,219.42999267578125,6692.601120989593,33.28450086799557,4,11834.587866187529,-43.44880280866433
2015-04-27 00:00:00+00:00,229.28599548339844,7020.653254994695,33.28450086799557,4,11834.587866187529,-40.67682513006366
2015-04-28 00:00:00+00:00,225.85499572753906,6906.4541406427,33.28450086799557,4,11834.587866187529,-41.64178576615199
2015-04-29 00:00:00+00:00,225.80799865722656,6904.889866615091,33.28450086799557,4,11834.587866187529,-41.65500358197537
2015-04-30 00:00:00+00:00,236.14500427246094,7248.951938987835,33.28450086799557,4,11834.587866187529,-38.74774499162124
2015-05-01 00:00:00+00:00,232.07899475097656,7113.61684154071,33.28450086799557,4,11834.587866187529,-39.89130063527648
2015-05-02 00:00:00+00:00,234.92999267578125,7208.510884443525,33.28450086799557,4,11834.587866187529,-39.08946415414361
2015-05-03 00:00:00+00:00,240.35800170898438,7389.179455820662,33.28450086799557,4,11834.587866187529,-37.562849341528775
2015-05-04 00:00:00+00:00,239.01800537109375,7344.578346549031,33.28450086799557,4,11834.587866187529,-37.93972016944379
2015-05-05 00:00:00+00:00,236.12100219726562,7248.1530418951625,33.28450086799557,4,11834.587866187529,-38.75449551898819
2015-05-06 00:00:00+00:00,229.78199768066406,7037.162440560111,33.28450086799557,4,11834.587866187529,-40.537325675143194
2015-05-07 00:00:00+00:00,237.33399963378906,7288.527056124003,33.28450086799557,4,11834.587866187529,-38.41334283428683
2015-05-08 00:00:00+00:00,243.86300659179688,7505.841793884963,33.28450086799557,4,11834.587866187529,-36.577074937017265
2015-05-09 00:00:00+00:00,241.83200073242188,7438.240777595693,33.28450086799557,4,11834.587866187529,-37.14829057252253
2015-05-10 00:00:00+00:00,240.29600524902344,7387.11593459528,33.28450086799557,4,11834.587866187529,-37.58028570051917
2015-05-11 00:00:00+00:00,242.1580047607422,7449.091658959289,33.28450086799557,4,11834.587866187529,-37.05660270399439
2015-05-12 00:00:00+00:00,241.11199951171875,7414.275896340241,33.28450086799557,4,11834.587866187529,-37.35078922753628
2015-05-13 00:00:00+00:00,236.3769989013672,7256.673764415034,33.28450086799557,4,11834.587866187529,-38.68249704623853
2015-05-14 00:00:00+00:00,236.9290008544922,7275.046873902958,33.28450086799557,4,11834.587866187529,-38.52724779129474
2015-05-15 00:00:00+00:00,237.60499572753906,7297.547025841648,33.28450086799557,4,11834.587866187529,-38.337125818370154
2015-05-16 00:00:00+00:00,236.1529998779297,7249.218068725,33.28450086799557,4,11834.587866187529,-38.745496246331804
2015-05-17 00:00:00+00:00,236.802001953125,7270.819778860168,33.28450086799557,4,11834.587866187529,-38.56296593450839
2015-05-18 00:00:00+00:00,233.1280059814453,7148.532656751784,33.28450086799557,4,11834.587866187529,-39.596268686501716
2015-05-19 00:00:00+00:00,231.94700622558594,7109.223669352779,33.28450086799557,4,11834.587866187529,-39.92842209854671
2015-05-20 00:00:00+00:00,234.01800537109375,7178.155842209053,33.28450086799557,4,11834.587866187529,-39.34595844509564
2015-05-21 00:00:00+00:00,235.343994140625,7222.290716559468,33.28450086799557,4,11834.587866187529,-38.973027212935776
