date,price,total_value,position,position_type,peak,dd
2023-07-20,29809.61,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-07-21,29911.46,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-07-22,29791.61,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-07-23,30085.68,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-07-24,29181.04,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-07-25,29226.63,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-07-26,29352.06,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-07-27,29217.05,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-07-28,29316.82,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-07-29,29358.76,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-07-30,29283.34,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-07-31,29231.47,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-08-01,29699.74,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-08-02,29163.69,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-08-03,29177.75,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-08-04,29078.51,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-08-05,29050.34,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-08-06,29046.16,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-08-07,29182.16,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-08-08,29770.51,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-08-09,29566.47,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-08-10,29428.1,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-08-11,29403.56,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-08-12,29417.08,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-08-13,29281.55,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-08-14,29409.22,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-08-15,29171.23,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-08-16,28702.8,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-08-17,26629.67,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-08-18,26049.69,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-08-19,26095.8,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-08-20,26191.01,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-08-21,26126.18,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-08-22,26043.01,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-08-23,26429.4,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-08-24,26166.22,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-08-25,26051.29,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-08-26,26010.35,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-08-27,26091.32,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-08-28,26106.0,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-08-29,27724.41,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-08-30,27305.41,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-08-31,25937.29,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-09-01,25798.79,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-09-02,25868.56,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-09-03,25971.37,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-09-04,25816.24,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-09-05,25785.01,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-09-06,25751.71,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-09-07,26264.75,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-09-08,25907.13,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-09-09,25898.41,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-09-10,25833.67,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-09-11,25157.07,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-09-12,25840.34,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-09-13,26227.49,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-09-14,26533.66,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-09-15,26605.49,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-09-16,26569.13,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-09-17,26533.12,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-09-18,26767.82,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-09-19,27219.02,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-09-20,27126.4,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-09-21,26567.47,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-09-22,26583.16,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-09-23,26585.41,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-09-24,26261.44,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-09-25,26297.93,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-09-26,26212.59,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-09-27,26360.2,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-09-28,27027.2,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-09-29,26909.4,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-09-30,26964.27,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-10-01,27994.51,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-10-02,27507.22,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-10-03,27428.66,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-10-04,27789.8,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-10-05,27414.59,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-10-06,27946.61,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-10-07,27973.69,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-10-08,27933.57,14648.026115048515,0.0,,14766.846660680287,-0.8046439999147251
2023-10-09,27598.77,14648.026115048515,-0.17514724815511742,SHORT,14766.846660680287,-0.8046439999147251
2023-10-10,27395.4,14683.64581090582,-0.17514724815511742,SHORT,14766.846660680287,-0.5634300381543574
2023-10-11,26871.21,14775.456246916252,-0.17514724815511742,SHORT,14775.456246916252,0.0
2023-10-12,26756.23,14795.594677509127,-0.17514724815511742,SHORT,14795.594677509127,0.0
2023-10-13,26862.9,14776.911720548422,-0.17514724815511742,SHORT,14795.594677509127,-0.12627378194609065
2023-10-14,26854.52,14778.37945448796,-0.17514724815511742,SHORT,14795.594677509127,-0.11635370795427227
2023-10-15,27177.41,14721.826159531156,-0.17514724815511742,SHORT,14795.594677509127,-0.4985843393649257
2023-10-16,28518.37,14486.96070564507,-0.17514724815511742,SHORT,14795.594677509127,-2.085985582811442
2023-10-17,28409.46,14506.035992441643,-0.17514724815511742,SHORT,14795.594677509127,-1.9570601343090614
2023-10-18,28328.07,14520.291226968988,-0.17514724815511742,SHORT,14795.594677509127,-1.8607123034982143
2023-10-19,28733.78,14449.232236919976,-0.17514724815511742,SHORT,14795.594677509127,-2.3409835707087807
2023-10-20,29684.37,14282.739014296203,-0.17514724815511742,SHORT,14795.594677509127,-3.466272727736445
2023-10-21,29924.08,14240.754467440938,-0.17514724815511742,SHORT,14795.594677509127,-3.75003656265067
2023-10-22,30001.44,14227.205076323658,-0.17514724815511742,SHORT,14795.594677509127,-3.841613761219622
2023-10-23,33084.08,13687.289163270767,0.0,,14795.594677509127,-7.490780454557207
2023-10-24,33923.52,13687.289163270767,0.0,,14795.594677509127,-7.490780454557207
2023-10-25,34503.4,13687.289163270767,0.0,,14795.594677509127,-7.490780454557207
2023-10-26,34157.06,13687.289163270767,0.0,,14795.594677509127,-7.490780454557207
2023-10-27,33907.7,13687.289163270767,0.0,,14795.594677509127,-7.490780454557207
2023-10-28,34090.05,13687.289163270767,0.0,,14795.594677509127,-7.490780454557207
2023-10-29,34535.38,13687.289163270767,0.0,,14795.594677509127,-7.490780454557207
2023-10-30,34494.56,13687.289163270767,0.0,,14795.594677509127,-7.490780454557207
2023-10-31,34657.73,13687.289163270767,0.0,,14795.594677509127,-7.490780454557207
2023-11-01,35439.76,13687.289163270767,0.0,,14795.594677509127,-7.490780454557207
2023-11-02,34947.15,13687.289163270767,0.0,,14795.594677509127,-7.490780454557207
2023-11-03,34732.28,13687.289163270767,0.0,,14795.594677509127,-7.490780454557207
2023-11-04,35086.09,13687.289163270767,0.0,,14795.594677509127,-7.490780454557207
2023-11-05,35039.47,13687.289163270767,0.0,,14795.594677509127,-7.490780454557207
2023-11-06,35054.59,13687.289163270767,0.0,,14795.594677509127,-7.490780454557207
2023-11-07,35421.85,13687.289163270767,0.0,,14795.594677509127,-7.490780454557207
2023-11-08,35638.33,13687.289163270767,0.0,,14795.594677509127,-7.490780454557207
2023-11-09,36704.14,13687.289163270767,0.0,,14795.594677509127,-7.490780454557207
2023-11-10,37321.51,13687.289163270767,0.0,,14795.594677509127,-7.490780454557207
2023-11-11,37142.22,13687.289163270767,0.0,,14795.594677509127,-7.490780454557207
2023-11-12,37079.76,13687.289163270767,0.0,,14795.594677509127,-7.490780454557207
2023-11-13,36482.51,13687.289163270767,-0.24761483921360414,SHORT,14795.594677509127,-7.490780454557207
2023-11-14,35551.21,13917.892863030398,-0.24761483921360414,SHORT,14795.594677509127,-5.93218342087276
2023-11-15,37884.19,13340.212395441842,-0.24761483921360414,SHORT,14795.594677509127,-9.836591997749306
2023-11-16,36162.42,13766.54819715465,-0.24761483921360414,SHORT,14795.594677509127,-6.955086988958518
2023-11-17,36626.32,13651.67967324346,-0.24761483921360414,SHORT,14795.594677509127,-7.731456755871662
2023-11-18,36591.19,13660.378382545032,-0.24761483921360414,SHORT,14795.594677509127,-7.672664193009723
2023-11-19,37388.64,13462.917929014144,-0.24761483921360414,SHORT,14795.594677509127,-9.0072536964046
2023-11-20,37476.66,13441.122870866562,-0.24761483921360414,SHORT,14795.594677509127,-9.154561449980147
2023-11-21,35758.72,13866.510307745182,-0.24761483921360414,SHORT,14795.594677509127,-6.279466219605566
2023-11-22,37424.2,13454.11274533171,-0.24761483921360414,SHORT,14795.594677509127,-9.0667658949634
2023-11-23,37299.18,13485.069552530193,-0.24761483921360414,SHORT,14795.594677509127,-8.857536000030276
2023-11-24,37737.05,13376.646442883732,-0.24761483921360414,SHORT,14795.594677509127,-9.590342703712661
2023-11-25,37801.92,13360.583668263946,-0.24761483921360414,SHORT,14795.594677509127,-9.698907279655007
2023-11-26,37460.21,13445.196134971628,-0.24761483921360414,SHORT,14795.594677509127,-9.127031200646828
2023-11-27,37246.29,13498.1659013762,-0.24761483921360414,SHORT,14795.594677509127,-8.769020809316682
2023-11-28,37836.63,13351.988957194842,-0.24761483921360414,SHORT,14795.594677509127,-9.756996942533972
2023-11-29,37861.9,13345.731730207914,-0.24761483921360414,SHORT,14795.594677509127,-9.799288091509824
2023-11-30,37729.58,13378.496125732658,-0.24761483921360414,SHORT,14795.594677509127,-9.577841125443976
2023-12-01,38699.84,13138.245351837268,-0.24761483921360414,SHORT,14795.594677509127,-11.201640500406556
2023-12-02,39469.35,12947.703256914006,-0.24761483921360414,SHORT,14795.594677509127,-12.489470419219522
2023-12-03,39980.93,12821.02845746911,-0.24761483921360414,SHORT,14795.594677509127,-13.345636069914557
2023-12-04,41984.41,12324.937079401438,0.0,,14795.594677509127,-16.698602874430936
2023-12-05,44089.06,12324.937079401438,0.0,,14795.594677509127,-16.698602874430936
2023-12-06,43771.01,12324.937079401438,0.0,,14795.594677509127,-16.698602874430936
2023-12-07,43285.02,12324.937079401438,0.0,,14795.594677509127,-16.698602874430936
2023-12-08,44186.18,12324.937079401438,0.0,,14795.594677509127,-16.698602874430936
2023-12-09,43723.0,12324.937079401438,0.0,,14795.594677509127,-16.698602874430936
2023-12-10,43791.67,12324.937079401438,0.0,,14795.594677509127,-16.698602874430936
2023-12-11,41235.58,12324.937079401438,0.0,,14795.594677509127,-16.698602874430936
2023-12-12,41472.94,12324.937079401438,0.0,,14795.594677509127,-16.698602874430936
2023-12-13,42887.55,12324.937079401438,0.0,,14795.594677509127,-16.698602874430936
2023-12-14,43030.6,12324.937079401438,0.0,,14795.594677509127,-16.698602874430936
2023-12-15,41939.16,12324.937079401438,0.0,,14795.594677509127,-16.698602874430936
2023-12-16,42243.26,12324.937079401438,0.0,,14795.594677509127,-16.698602874430936
2023-12-17,41349.42,12324.937079401438,0.0,,14795.594677509127,-16.698602874430936
2023-12-18,42650.27,12324.937079401438,0.0,,14795.594677509127,-16.698602874430936
2023-12-19,42268.08,12324.937079401438,0.0,,14795.594677509127,-16.698602874430936
2023-12-20,43669.91,12324.937079401438,0.0,,14795.594677509127,-16.698602874430936
2023-12-21,43875.01,12324.937079401438,0.0,,14795.594677509127,-16.698602874430936
2023-12-22,44008.04,12324.937079401438,0.0,,14795.594677509127,-16.698602874430936
2023-12-23,43732.75,12324.937079401438,0.0,,14795.594677509127,-16.698602874430936
2023-12-24,43023.12,12324.937079401438,-0.0945358968899158,SHORT,14795.594677509127,-16.698602874430936
2023-12-25,43593.79,12270.98827912327,-0.0945358968899158,SHORT,14795.594677509127,-17.063230329116315
2023-12-26,42517.32,12372.753336048358,-0.0945358968899158,SHORT,14795.594677509127,-16.37542386277819
2023-12-27,43469.34,12282.75327149122,-0.0945358968899158,SHORT,14795.594677509127,-16.98371346869682
2023-12-28,42588.94,12365.9826751131,-0.0945358968899158,SHORT,14795.594677509127,-16.42118519297703
2023-12-29,42073.59,12414.70174957532,-0.0945358968899158,SHORT,14795.594677509127,-16.091904244666935
2023-12-30,42146.03,12407.853569204613,-0.0945358968899158,SHORT,14795.594677509127,-16.13818951078819
2023-12-31,42280.14,12395.175360072708,-0.0945358968899158,SHORT,14795.594677509127,-16.22387859195218
2024-01-01,44197.61,12213.9056138632,-0.0945358968899158,SHORT,14795.594677509127,-17.449038851884527
2024-01-02,44970.34,12140.854890259456,-0.0945358968899158,SHORT,14795.594677509127,-17.942771785206833
2024-01-03,42854.08,12340.917427411709,-0.0945358968899158,SHORT,14795.594677509127,-16.590595400864746
2024-01-04,44194.38,12214.210964810156,-0.0945358968899158,SHORT,14795.594677509127,-17.44697505550722
2024-01-05,44178.89,12215.67532585298,-0.0945358968899158,SHORT,14795.594677509127,-17.437077778143635
2024-01-06,43988.33,12233.690086364322,-0.0945358968899158,SHORT,14795.594677509127,-17.315320181345406
2024-01-07,43950.84,12237.234237138726,-0.0945358968899158,SHORT,14795.594677509127,-17.291366086551292
2024-01-08,46988.14,11950.100357514984,-0.0945358968899158,SHORT,14795.594677509127,-19.232037522084838
2024-01-09,46123.0,12031.887143350326,-0.0945358968899158,SHORT,14795.594677509127,-18.67925956609185
2024-01-10,46667.48,11980.414238211704,-0.0945358968899158,SHORT,14795.594677509127,-19.027153018572452
2024-01-11,46353.15,12010.129706681111,-0.0945358968899158,SHORT,14795.594677509127,-18.82631304480257
2024-01-12,42776.42,12348.25908516418,-0.0945358968899158,SHORT,14795.594677509127,-16.540974835334985
2024-01-13,42839.19,12342.325066916399,-0.0945358968899158,SHORT,14795.594677509127,-16.581081491249268
2024-01-14,41704.39,12449.604402707077,-0.0945358968899158,SHORT,14795.594677509127,-15.856005290332833
2024-01-15,42491.26,12375.216941521308,-0.0945358968899158,SHORT,14795.594677509127,-16.358772923585487
2024-01-16,43130.88,12314.74989115258,-0.0945358968899158,SHORT,14795.594677509127,-16.767455721990643
2024-01-17,42739.27,12351.771093733641,-0.0945358968899158,SHORT,14795.594677509127,-16.517237982264792
2024-01-18,41286.68,12489.092992196964,-0.0945358968899158,SHORT,14795.594677509127,-15.589111053564414
2024-01-19,41625.47,12457.065175689628,-0.0945358968899158,SHORT,14795.594677509127,-15.805579652532062
2024-01-20,41677.08,12452.18617805114,-0.0945358968899158,SHORT,14795.594677509127,-15.838555668331573
2024-01-21,41570.17,12462.293010787642,-0.0945358968899158,SHORT,14795.594677509127,-15.77024592508168
2024-01-22,39523.63,12655.76450520873,-0.0945358968899158,SHORT,14795.594677509127,-14.462616873069425
2024-01-23,39876.44,12622.411295426999,-0.0945358968899158,SHORT,14795.594677509127,-14.688043498417795
2024-01-24,40078.62,12603.298027793795,-0.0945358968899158,SHORT,14795.594677509127,-14.817225650604335
2024-01-25,39941.74,12616.238101360086,-0.0945358968899158,SHORT,14795.594677509127,-14.729766688336591
2024-01-26,41816.55,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-01-27,42124.02,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-01-28,42028.92,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-01-29,43302.28,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-01-30,42943.64,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-01-31,42555.08,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-02-01,43073.2,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-02-02,43181.71,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-02-03,42999.52,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-02-04,42570.21,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-02-05,42664.56,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-02-06,43091.51,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-02-07,44339.04,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-02-08,45304.61,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-02-09,47154.23,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-02-10,47768.12,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-02-11,48311.16,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-02-12,49942.97,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-02-13,49733.11,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-02-14,51844.19,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-02-15,51934.57,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-02-16,52163.28,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-02-17,51668.78,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-02-18,52139.33,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-02-19,51781.22,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-02-20,52269.59,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-02-21,51854.36,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-02-22,51263.67,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-02-23,50744.07,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-02-24,51574.61,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-02-25,51727.63,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-02-26,54518.58,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-02-27,57071.6,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-02-28,62507.1,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-02-29,61179.58,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-03-01,62431.25,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-03-02,62038.39,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-03-03,63149.43,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-03-04,68338.64,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-03-05,63804.11,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-03-06,66115.57,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-03-07,66928.15,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-03-08,68269.39,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-03-09,68446.32,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-03-10,69023.53,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-03-11,72095.86,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-03-12,71449.5,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-03-13,73118.09,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-03-14,71366.96,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-03-15,69497.39,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-03-16,65260.55,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-03-17,68364.45,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-03-18,67609.44,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-03-19,61924.02,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-03-20,67857.3,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-03-21,65493.22,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-03-22,63816.99,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-03-23,64004.42,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-03-24,67208.33,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-03-25,69892.26,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-03-26,69990.22,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-03-27,69434.46,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-03-28,70789.57,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-03-29,69903.72,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-03-30,69629.99,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-03-31,71312.91,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-04-01,69686.37,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-04-02,65466.81,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-04-03,65986.11,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-04-04,68523.79,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-04-05,67860.53,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-04-06,68913.79,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-04-07,69357.32,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-04-08,71629.36,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-04-09,69129.48,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-04-10,70628.54,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-04-11,70026.43,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-04-12,67158.3,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-04-13,64021.36,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-04-14,65765.64,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-04-15,63447.27,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-04-16,63824.7,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-04-17,61283.74,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-04-18,63511.2,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-04-19,63848.26,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-04-20,64979.21,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-04-21,64955.82,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-04-22,66854.24,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-04-23,66415.06,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-04-24,64263.95,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-04-25,64488.49,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-04-26,63750.63,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-04-27,63434.44,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-04-28,63111.34,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-04-29,63847.54,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-04-30,60633.97,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-05-01,58277.44,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-05-02,59083.85,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-05-03,62917.45,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-05-04,63904.51,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-05-05,64037.5,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-05-06,63168.44,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-05-07,62323.36,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-05-08,61179.81,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-05-09,63077.18,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-05-10,60790.82,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-05-11,60823.19,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-05-12,61459.22,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-05-13,62932.29,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-05-14,61548.48,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-05-15,66245.16,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-05-16,65250.53,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-05-17,67051.35,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-05-18,66927.56,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-05-19,66268.25,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-05-20,71430.23,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-05-21,70141.17,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-05-22,69123.56,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-05-23,67946.35,12439.001256511903,0.0,,14795.594677509127,-15.927669501378649
2024-05-24,68548.33,12439.001256511903,-0.05988286533966514,SHORT,14795.594677509127,-15.927669501378649
2024-05-25,69288.95,12394.650808784041,-0.05988286533966514,SHORT,14795.594677509127,-16.227423912705415
2024-05-26,68488.29,12442.596623746897,-0.05988286533966514,SHORT,14795.594677509127,-15.903369246381406
2024-05-27,69386.83,12388.789473924595,-0.05988286533966514,SHORT,14795.594677509127,-16.267039318420444
